participant,task,feature_dimension,high_value,feature_relevance,correlation,irrelevant_dim,abs_correlation
"('accommodate', np.int64(199))",accommodate,color,Y,relevant,0.14002800840280097,tail,0.14002800840280097
"('accommodate', np.int64(199))",accommodate,wing,N,relevant,0.9801960588196068,tail,0.9801960588196068
"('accommodate', np.int64(200))",accommodate,tail,S,relevant,0.5696519211398117,wing,0.5696519211398117
"('accommodate', np.int64(200))",accommodate,color,B,relevant,0.24413653763134785,wing,0.24413653763134785
"('accommodate', np.int64(200))",accommodate,wing,N,irrelevant,0.24413653763134785,wing,0.24413653763134785
"('accommodate', np.int64(201))",accommodate,tail,C,relevant,-0.16012815380508713,color,0.16012815380508713
"('accommodate', np.int64(201))",accommodate,color,B,irrelevant,0.0,color,0.0
"('accommodate', np.int64(201))",accommodate,wing,T,relevant,0.16012815380508713,color,0.16012815380508713
"('accommodate', np.int64(202))",accommodate,tail,S,relevant,0.0,wing,0.0
"('accommodate', np.int64(202))",accommodate,color,B,relevant,0.9438798074485388,wing,0.9438798074485388
"('accommodate', np.int64(202))",accommodate,wing,N,irrelevant,-0.1348399724926484,wing,0.1348399724926484
"('accommodate', np.int64(203))",accommodate,tail,S,irrelevant,0.408248290463863,tail,0.408248290463863
"('accommodate', np.int64(203))",accommodate,color,Y,relevant,0.408248290463863,tail,0.408248290463863
"('accommodate', np.int64(203))",accommodate,wing,N,relevant,0.816496580927726,tail,0.816496580927726
"('accommodate', np.int64(204))",accommodate,tail,S,relevant,0.0,wing,0.0
"('accommodate', np.int64(204))",accommodate,color,B,relevant,0.5773502691896257,wing,0.5773502691896257
"('accommodate', np.int64(204))",accommodate,wing,T,irrelevant,-0.19245008972987523,wing,0.19245008972987523
"('accommodate', np.int64(205))",accommodate,tail,C,relevant,0.0,color,0.0
"('accommodate', np.int64(205))",accommodate,color,Y,irrelevant,0.0,color,0.0
"('accommodate', np.int64(205))",accommodate,wing,T,relevant,0.970725343394151,color,0.970725343394151
"('accommodate', np.int64(206))",accommodate,tail,S,relevant,0.8307471607356973,wing,0.8307471607356973
"('accommodate', np.int64(206))",accommodate,color,B,relevant,0.23735633163877065,wing,0.23735633163877065
"('accommodate', np.int64(206))",accommodate,wing,N,irrelevant,0.356034497458156,wing,0.356034497458156
"('accommodate', np.int64(207))",accommodate,tail,S,irrelevant,0.35355339059327373,tail,0.35355339059327373
"('accommodate', np.int64(207))",accommodate,color,Y,relevant,0.7071067811865475,tail,0.7071067811865475
"('accommodate', np.int64(207))",accommodate,wing,N,relevant,0.5892556509887895,tail,0.5892556509887895
"('accommodate', np.int64(208))",accommodate,tail,S,relevant,0.4170288281141495,wing,0.4170288281141495
"('accommodate', np.int64(208))",accommodate,color,B,relevant,0.20851441405707474,wing,0.20851441405707474
"('accommodate', np.int64(208))",accommodate,wing,T,irrelevant,0.834057656228299,wing,0.834057656228299
"('accommodate', np.int64(209))",accommodate,tail,C,relevant,0.28867513459481287,color,0.28867513459481287
"('accommodate', np.int64(209))",accommodate,color,Y,irrelevant,0.4330127018922193,color,0.4330127018922193
"('accommodate', np.int64(209))",accommodate,wing,T,relevant,0.721687836487032,color,0.721687836487032
"('accommodate', np.int64(211))",accommodate,tail,S,irrelevant,0.0,tail,0.0
"('accommodate', np.int64(211))",accommodate,color,Y,relevant,0.816496580927726,tail,0.816496580927726
"('accommodate', np.int64(211))",accommodate,wing,N,relevant,0.408248290463863,tail,0.408248290463863
"('accommodate', np.int64(212))",accommodate,tail,S,relevant,0.36961063547728634,wing,0.36961063547728634
"('accommodate', np.int64(212))",accommodate,color,B,relevant,-0.22176638128637186,wing,0.22176638128637186
"('accommodate', np.int64(212))",accommodate,wing,N,irrelevant,-0.6652991438591155,wing,0.6652991438591155
"('accommodate', np.int64(213))",accommodate,tail,C,relevant,-0.20851441405707474,color,0.20851441405707474
"('accommodate', np.int64(213))",accommodate,color,Y,irrelevant,-0.6255432421712243,color,0.6255432421712243
"('accommodate', np.int64(213))",accommodate,wing,T,relevant,0.6255432421712243,color,0.6255432421712243
"('accommodate', np.int64(214))",accommodate,tail,S,relevant,0.08606629658238704,wing,0.08606629658238704
"('accommodate', np.int64(214))",accommodate,color,B,relevant,0.08606629658238704,wing,0.08606629658238704
"('accommodate', np.int64(214))",accommodate,wing,N,irrelevant,-0.7745966692414833,wing,0.7745966692414833
"('accommodate', np.int64(215))",accommodate,tail,S,irrelevant,0.06950480468569159,tail,0.06950480468569159
"('accommodate', np.int64(215))",accommodate,color,Y,relevant,0.9035624609139906,tail,0.9035624609139906
"('accommodate', np.int64(215))",accommodate,wing,N,relevant,0.3475240234284579,tail,0.3475240234284579
"('accommodate', np.int64(216))",accommodate,tail,S,relevant,0.7559289460184544,wing,0.7559289460184544
"('accommodate', np.int64(216))",accommodate,color,B,relevant,0.3779644730092272,wing,0.3779644730092272
"('accommodate', np.int64(216))",accommodate,wing,N,irrelevant,0.3779644730092272,wing,0.3779644730092272
"('accommodate', np.int64(217))",accommodate,tail,C,relevant,0.0,color,0.0
"('accommodate', np.int64(217))",accommodate,color,Y,irrelevant,0.0,color,0.0
"('accommodate', np.int64(217))",accommodate,wing,T,relevant,0.9449111825230679,color,0.9449111825230679
"('accommodate', np.int64(218))",accommodate,tail,S,relevant,0.1348399724926484,wing,0.1348399724926484
"('accommodate', np.int64(218))",accommodate,color,B,relevant,0.1348399724926484,wing,0.1348399724926484
"('accommodate', np.int64(218))",accommodate,wing,T,irrelevant,0.9438798074485388,wing,0.9438798074485388
"('accommodate', np.int64(219))",accommodate,tail,C,irrelevant,0.4181210050035453,tail,0.4181210050035453
"('accommodate', np.int64(219))",accommodate,color,Y,relevant,-0.08362420100070907,tail,0.08362420100070907
"('accommodate', np.int64(219))",accommodate,wing,N,relevant,-0.7526178090063815,tail,0.7526178090063815
"('accommodate', np.int64(220))",accommodate,tail,S,relevant,0.8819171036881969,wing,0.8819171036881969
"('accommodate', np.int64(220))",accommodate,color,B,relevant,0.37796447300922725,wing,0.37796447300922725
"('accommodate', np.int64(220))",accommodate,wing,N,irrelevant,-0.1259881576697424,wing,0.1259881576697424
"('predict', np.int64(1))",predict,tail,C,relevant,-0.11250879009260238,color,0.11250879009260238
"('predict', np.int64(1))",predict,color,Y,irrelevant,-0.11250879009260238,color,0.11250879009260238
"('predict', np.int64(1))",predict,wing,T,relevant,0.7875615306482168,color,0.7875615306482168
"('predict', np.int64(3))",predict,tail,C,irrelevant,-0.1348399724926484,tail,0.1348399724926484
"('predict', np.int64(3))",predict,color,Y,relevant,0.1348399724926484,tail,0.1348399724926484
"('predict', np.int64(3))",predict,wing,N,relevant,0.4045199174779452,tail,0.4045199174779452
"('predict', np.int64(4))",predict,tail,S,relevant,0.3535533905932738,wing,0.3535533905932738
"('predict', np.int64(4))",predict,color,B,relevant,0.7071067811865476,wing,0.7071067811865476
"('predict', np.int64(4))",predict,wing,T,irrelevant,0.5303300858899106,wing,0.5303300858899106
"('predict', np.int64(5))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(5))",predict,color,Y,irrelevant,0.7001400420140048,color,0.7001400420140048
"('predict', np.int64(5))",predict,wing,T,relevant,0.7001400420140048,color,0.7001400420140048
"('predict', np.int64(6))",predict,tail,S,relevant,0.2170723815877265,wing,0.2170723815877265
"('predict', np.int64(6))",predict,color,B,relevant,0.9406469868801481,wing,0.9406469868801481
"('predict', np.int64(6))",predict,wing,T,irrelevant,0.2170723815877265,wing,0.2170723815877265
"('predict', np.int64(7))",predict,tail,S,irrelevant,,tail,
"('predict', np.int64(7))",predict,color,Y,relevant,,tail,
"('predict', np.int64(7))",predict,wing,N,relevant,,tail,
"('predict', np.int64(8))",predict,tail,S,relevant,0.396525792859072,wing,0.396525792859072
"('predict', np.int64(8))",predict,color,B,relevant,0.396525792859072,wing,0.396525792859072
"('predict', np.int64(8))",predict,wing,N,irrelevant,-0.396525792859072,wing,0.396525792859072
"('predict', np.int64(9))",predict,tail,C,relevant,0.7698003589195009,color,0.7698003589195009
"('predict', np.int64(9))",predict,color,B,irrelevant,0.19245008972987523,color,0.19245008972987523
"('predict', np.int64(9))",predict,wing,T,relevant,0.38490017945975047,color,0.38490017945975047
"('predict', np.int64(11))",predict,tail,S,irrelevant,0.35921060405354976,tail,0.35921060405354976
"('predict', np.int64(11))",predict,color,Y,relevant,0.7184212081070995,tail,0.7184212081070995
"('predict', np.int64(11))",predict,wing,N,relevant,0.17960530202677488,tail,0.17960530202677488
"('predict', np.int64(12))",predict,tail,S,relevant,-0.15659872529156416,wing,0.15659872529156416
"('predict', np.int64(12))",predict,color,B,relevant,-0.7829936264578208,wing,0.7829936264578208
"('predict', np.int64(12))",predict,wing,N,irrelevant,0.3653970256803164,wing,0.3653970256803164
"('predict', np.int64(14))",predict,tail,S,relevant,0.8980265101338744,wing,0.8980265101338744
"('predict', np.int64(14))",predict,color,B,relevant,-0.17960530202677488,wing,0.17960530202677488
"('predict', np.int64(14))",predict,wing,N,irrelevant,-0.17960530202677488,wing,0.17960530202677488
"('predict', np.int64(15))",predict,tail,C,irrelevant,0.07559289460184544,tail,0.07559289460184544
"('predict', np.int64(15))",predict,color,Y,relevant,-0.07559289460184544,tail,0.07559289460184544
"('predict', np.int64(15))",predict,wing,N,relevant,0.9827076298239906,tail,0.9827076298239906
"('predict', np.int64(16))",predict,tail,S,relevant,0.25819888974716104,wing,0.25819888974716104
"('predict', np.int64(16))",predict,color,B,relevant,0.5680375574437544,wing,0.5680375574437544
"('predict', np.int64(16))",predict,wing,T,irrelevant,0.6713171133426188,wing,0.6713171133426188
"('predict', np.int64(17))",predict,tail,C,relevant,0.808290376865476,color,0.808290376865476
"('predict', np.int64(17))",predict,color,B,irrelevant,0.0,color,0.0
"('predict', np.int64(17))",predict,wing,T,relevant,0.5773502691896256,color,0.5773502691896256
"('predict', np.int64(18))",predict,tail,S,relevant,-0.5551361100027009,wing,0.5551361100027009
"('predict', np.int64(18))",predict,color,B,relevant,0.7137464271463297,wing,0.7137464271463297
"('predict', np.int64(18))",predict,wing,T,irrelevant,0.396525792859072,wing,0.396525792859072
"('predict', np.int64(19))",predict,tail,S,irrelevant,-0.2581988897471611,tail,0.2581988897471611
"('predict', np.int64(19))",predict,color,Y,relevant,0.7745966692414833,tail,0.7745966692414833
"('predict', np.int64(19))",predict,wing,N,relevant,0.0,tail,0.0
"('predict', np.int64(20))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(20))",predict,color,B,relevant,0.9999999999999998,wing,0.9999999999999998
"('predict', np.int64(20))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(21))",predict,tail,C,relevant,0.0,color,0.0
"('predict', np.int64(21))",predict,color,Y,irrelevant,-0.457495710997814,color,0.457495710997814
"('predict', np.int64(21))",predict,wing,T,relevant,0.7624928516630233,color,0.7624928516630233
"('predict', np.int64(22))",predict,tail,S,relevant,0.3375263702778072,wing,0.3375263702778072
"('predict', np.int64(22))",predict,color,B,relevant,0.7875615306482168,wing,0.7875615306482168
"('predict', np.int64(22))",predict,wing,N,irrelevant,0.3375263702778072,wing,0.3375263702778072
"('predict', np.int64(24))",predict,tail,S,relevant,-0.42008402520840293,wing,0.42008402520840293
"('predict', np.int64(24))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(24))",predict,wing,T,irrelevant,0.7001400420140048,wing,0.7001400420140048
"('predict', np.int64(25))",predict,tail,C,relevant,0.2508726030021272,color,0.2508726030021272
"('predict', np.int64(25))",predict,color,Y,irrelevant,0.08362420100070907,color,0.08362420100070907
"('predict', np.int64(25))",predict,wing,T,relevant,0.5853694070049634,color,0.5853694070049634
"('predict', np.int64(26))",predict,tail,S,relevant,0.2041241452319315,wing,0.2041241452319315
"('predict', np.int64(26))",predict,color,B,relevant,-0.408248290463863,wing,0.408248290463863
"('predict', np.int64(26))",predict,wing,N,irrelevant,-0.2041241452319315,wing,0.2041241452319315
"('predict', np.int64(27))",predict,tail,S,irrelevant,0.5388159060803247,tail,0.5388159060803247
"('predict', np.int64(27))",predict,color,Y,relevant,0.5388159060803247,tail,0.5388159060803247
"('predict', np.int64(27))",predict,wing,N,relevant,-0.5388159060803247,tail,0.5388159060803247
"('predict', np.int64(28))",predict,tail,S,relevant,-0.16012815380508713,wing,0.16012815380508713
"('predict', np.int64(28))",predict,color,B,relevant,0.8006407690254356,wing,0.8006407690254356
"('predict', np.int64(28))",predict,wing,T,irrelevant,0.16012815380508713,wing,0.16012815380508713
"('predict', np.int64(29))",predict,tail,C,relevant,0.36961063547728634,color,0.36961063547728634
"('predict', np.int64(29))",predict,color,B,irrelevant,-0.07392212709545729,color,0.07392212709545729
"('predict', np.int64(29))",predict,wing,T,relevant,0.8131433980500301,color,0.8131433980500301
"('predict', np.int64(30))",predict,tail,S,relevant,0.45883146774112354,wing,0.45883146774112354
"('predict', np.int64(30))",predict,color,B,relevant,-0.22941573387056177,wing,0.22941573387056177
"('predict', np.int64(30))",predict,wing,T,irrelevant,0.45883146774112354,wing,0.45883146774112354
"('predict', np.int64(31))",predict,tail,C,irrelevant,0.42008402520840293,tail,0.42008402520840293
"('predict', np.int64(31))",predict,color,Y,relevant,-0.28005601680560194,tail,0.28005601680560194
"('predict', np.int64(31))",predict,wing,N,relevant,0.8401680504168059,tail,0.8401680504168059
"('predict', np.int64(32))",predict,tail,S,relevant,-0.17466675292187456,wing,0.17466675292187456
"('predict', np.int64(32))",predict,color,B,relevant,0.7568892626614565,wing,0.7568892626614565
"('predict', np.int64(32))",predict,wing,N,irrelevant,0.058222250973958195,wing,0.058222250973958195
"('predict', np.int64(33))",predict,tail,C,relevant,0.5416762627738958,color,0.5416762627738958
"('predict', np.int64(33))",predict,color,B,irrelevant,0.0773823232534137,color,0.0773823232534137
"('predict', np.int64(33))",predict,wing,T,relevant,0.5416762627738958,color,0.5416762627738958
"('predict', np.int64(34))",predict,tail,S,relevant,0.19245008972987523,wing,0.19245008972987523
"('predict', np.int64(34))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(34))",predict,wing,T,irrelevant,0.962250448649376,wing,0.962250448649376
"('predict', np.int64(35))",predict,tail,S,irrelevant,0.0,tail,0.0
"('predict', np.int64(35))",predict,color,Y,relevant,0.9607689228305227,tail,0.9607689228305227
"('predict', np.int64(35))",predict,wing,N,relevant,0.16012815380508713,tail,0.16012815380508713
"('predict', np.int64(36))",predict,tail,S,relevant,-0.11867816581938533,wing,0.11867816581938533
"('predict', np.int64(36))",predict,color,B,relevant,0.8307471607356973,wing,0.8307471607356973
"('predict', np.int64(36))",predict,wing,T,irrelevant,0.11867816581938533,wing,0.11867816581938533
"('predict', np.int64(37))",predict,tail,C,relevant,0.19405386820594528,color,0.19405386820594528
"('predict', np.int64(37))",predict,color,Y,irrelevant,-0.0646846227353151,color,0.0646846227353151
"('predict', np.int64(37))",predict,wing,T,relevant,0.19405386820594528,color,0.19405386820594528
"('predict', np.int64(38))",predict,tail,S,relevant,-0.3409971697352367,wing,0.3409971697352367
"('predict', np.int64(38))",predict,color,B,relevant,0.6137949055234261,wing,0.6137949055234261
"('predict', np.int64(38))",predict,wing,N,irrelevant,0.4773960376293314,wing,0.4773960376293314
"('predict', np.int64(39))",predict,tail,C,irrelevant,-0.0949157995752499,tail,0.0949157995752499
"('predict', np.int64(39))",predict,color,Y,relevant,0.6644105970267493,tail,0.6644105970267493
"('predict', np.int64(39))",predict,wing,N,relevant,0.6644105970267493,tail,0.6644105970267493
"('predict', np.int64(40))",predict,tail,S,relevant,0.5549637743803866,wing,0.5549637743803866
"('predict', np.int64(40))",predict,color,B,relevant,0.8016143407716695,wing,0.8016143407716695
"('predict', np.int64(40))",predict,wing,N,irrelevant,0.06166264159782073,wing,0.06166264159782073
"('predict', np.int64(41))",predict,tail,C,relevant,-0.7745966692414833,color,0.7745966692414833
"('predict', np.int64(41))",predict,color,B,irrelevant,-0.2581988897471611,color,0.2581988897471611
"('predict', np.int64(41))",predict,wing,T,relevant,-0.2581988897471611,color,0.2581988897471611
"('predict', np.int64(42))",predict,tail,S,relevant,0.1723454968864278,wing,0.1723454968864278
"('predict', np.int64(42))",predict,color,B,relevant,0.1723454968864278,wing,0.1723454968864278
"('predict', np.int64(42))",predict,wing,N,irrelevant,0.40213949273499827,wing,0.40213949273499827
"('predict', np.int64(43))",predict,tail,C,irrelevant,-0.06166264159782073,tail,0.06166264159782073
"('predict', np.int64(43))",predict,color,Y,relevant,0.1849879247934622,tail,0.1849879247934622
"('predict', np.int64(43))",predict,wing,N,relevant,0.9249396239673109,tail,0.9249396239673109
"('predict', np.int64(44))",predict,tail,S,relevant,0.4375949744936837,wing,0.4375949744936837
"('predict', np.int64(44))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(44))",predict,wing,N,irrelevant,-0.5834599659915782,wing,0.5834599659915782
"('predict', np.int64(45))",predict,tail,C,relevant,0.7811334658849433,color,0.7811334658849433
"('predict', np.int64(45))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(45))",predict,wing,T,relevant,0.5207556439232954,color,0.5207556439232954
"('predict', np.int64(46))",predict,tail,S,relevant,-0.3779644730092272,wing,0.3779644730092272
"('predict', np.int64(46))",predict,color,B,relevant,0.3779644730092272,wing,0.3779644730092272
"('predict', np.int64(46))",predict,wing,T,irrelevant,0.3779644730092272,wing,0.3779644730092272
"('predict', np.int64(47))",predict,tail,S,irrelevant,0.0,tail,0.0
"('predict', np.int64(47))",predict,color,Y,relevant,-0.5773502691896257,tail,0.5773502691896257
"('predict', np.int64(47))",predict,wing,N,relevant,0.5773502691896257,tail,0.5773502691896257
"('predict', np.int64(48))",predict,tail,S,relevant,0.3015113445777636,wing,0.3015113445777636
"('predict', np.int64(48))",predict,color,B,relevant,0.20100756305184236,wing,0.20100756305184236
"('predict', np.int64(48))",predict,wing,T,irrelevant,0.9045340337332907,wing,0.9045340337332907
"('predict', np.int64(50))",predict,tail,S,relevant,0.5070925528371099,wing,0.5070925528371099
"('predict', np.int64(50))",predict,color,B,relevant,0.5070925528371099,wing,0.5070925528371099
"('predict', np.int64(50))",predict,wing,N,irrelevant,0.6761234037828132,wing,0.6761234037828132
"('predict', np.int64(51))",predict,tail,C,irrelevant,-0.14586499149789456,tail,0.14586499149789456
"('predict', np.int64(51))",predict,color,Y,relevant,0.14586499149789456,tail,0.14586499149789456
"('predict', np.int64(51))",predict,wing,N,relevant,-0.7293249574894728,tail,0.7293249574894728
"('predict', np.int64(52))",predict,tail,S,relevant,0.11250879009260238,wing,0.11250879009260238
"('predict', np.int64(52))",predict,color,B,relevant,-0.11250879009260238,wing,0.11250879009260238
"('predict', np.int64(52))",predict,wing,T,irrelevant,0.7875615306482168,wing,0.7875615306482168
"('predict', np.int64(53))",predict,tail,C,relevant,0.8451542547285164,color,0.8451542547285164
"('predict', np.int64(53))",predict,color,B,irrelevant,0.0,color,0.0
"('predict', np.int64(53))",predict,wing,T,relevant,0.5070925528371099,color,0.5070925528371099
"('predict', np.int64(54))",predict,tail,S,relevant,0.6493094697110506,wing,0.6493094697110506
"('predict', np.int64(54))",predict,color,B,relevant,0.05902813361009552,wing,0.05902813361009552
"('predict', np.int64(54))",predict,wing,N,irrelevant,-0.05902813361009552,wing,0.05902813361009552
"('predict', np.int64(55))",predict,tail,C,irrelevant,0.0,tail,0.0
"('predict', np.int64(55))",predict,color,Y,relevant,0.9486832980505138,tail,0.9486832980505138
"('predict', np.int64(55))",predict,wing,N,relevant,0.15811388300841894,tail,0.15811388300841894
"('predict', np.int64(56))",predict,tail,S,relevant,0.08137884587711594,wing,0.08137884587711594
"('predict', np.int64(56))",predict,color,B,relevant,0.7324096128940435,wing,0.7324096128940435
"('predict', np.int64(56))",predict,wing,T,irrelevant,0.4068942293855797,wing,0.4068942293855797
"('predict', np.int64(57))",predict,tail,C,relevant,-0.4999999999999999,color,0.4999999999999999
"('predict', np.int64(57))",predict,color,Y,irrelevant,-0.4999999999999999,color,0.4999999999999999
"('predict', np.int64(57))",predict,wing,T,relevant,0.0,color,0.0
"('predict', np.int64(58))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(58))",predict,color,B,relevant,0.4999999999999999,wing,0.4999999999999999
"('predict', np.int64(58))",predict,wing,T,irrelevant,0.4999999999999999,wing,0.4999999999999999
"('predict', np.int64(59))",predict,tail,S,irrelevant,0.2662069528248341,tail,0.2662069528248341
"('predict', np.int64(59))",predict,color,Y,relevant,0.7986208584745021,tail,0.7986208584745021
"('predict', np.int64(59))",predict,wing,N,relevant,0.4436782547080568,tail,0.4436782547080568
"('predict', np.int64(60))",predict,tail,S,relevant,-0.07235746052924216,wing,0.07235746052924216
"('predict', np.int64(60))",predict,color,B,relevant,0.9406469868801481,wing,0.9406469868801481
"('predict', np.int64(60))",predict,wing,T,irrelevant,0.07235746052924216,wing,0.07235746052924216
"('predict', np.int64(61))",predict,tail,C,relevant,-0.20851441405707474,color,0.20851441405707474
"('predict', np.int64(61))",predict,color,Y,irrelevant,-0.06950480468569159,color,0.06950480468569159
"('predict', np.int64(61))",predict,wing,T,relevant,0.6255432421712243,color,0.6255432421712243
"('predict', np.int64(62))",predict,tail,S,relevant,-0.3380617018914066,wing,0.3380617018914066
"('predict', np.int64(62))",predict,color,B,relevant,-0.1690308509457033,wing,0.1690308509457033
"('predict', np.int64(62))",predict,wing,N,irrelevant,0.1690308509457033,wing,0.1690308509457033
"('predict', np.int64(63))",predict,tail,S,irrelevant,0.0,tail,0.0
"('predict', np.int64(63))",predict,color,Y,relevant,0.0,tail,0.0
"('predict', np.int64(63))",predict,wing,N,relevant,-0.9999999999999998,tail,0.9999999999999998
"('predict', np.int64(64))",predict,tail,S,relevant,0.3333333333333333,wing,0.3333333333333333
"('predict', np.int64(64))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(64))",predict,wing,N,irrelevant,0.6666666666666666,wing,0.6666666666666666
"('predict', np.int64(65))",predict,tail,C,relevant,0.7184212081070995,color,0.7184212081070995
"('predict', np.int64(65))",predict,color,Y,irrelevant,0.35921060405354976,color,0.35921060405354976
"('predict', np.int64(65))",predict,wing,T,relevant,0.5388159060803247,color,0.5388159060803247
"('predict', np.int64(66))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(66))",predict,color,B,relevant,0.7559289460184544,wing,0.7559289460184544
"('predict', np.int64(66))",predict,wing,N,irrelevant,0.1889822365046136,wing,0.1889822365046136
"('predict', np.int64(67))",predict,tail,C,irrelevant,-0.3077935056255462,tail,0.3077935056255462
"('predict', np.int64(67))",predict,color,Y,relevant,0.5129891760425769,tail,0.5129891760425769
"('predict', np.int64(67))",predict,wing,N,relevant,0.7181848464596078,tail,0.7181848464596078
"('predict', np.int64(68))",predict,tail,S,relevant,0.24999999999999994,wing,0.24999999999999994
"('predict', np.int64(68))",predict,color,B,relevant,-0.24999999999999994,wing,0.24999999999999994
"('predict', np.int64(68))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(69))",predict,tail,C,relevant,-0.2182178902359924,color,0.2182178902359924
"('predict', np.int64(69))",predict,color,B,irrelevant,-0.2182178902359924,color,0.2182178902359924
"('predict', np.int64(69))",predict,wing,T,relevant,0.8728715609439696,color,0.8728715609439696
"('predict', np.int64(70))",predict,tail,S,relevant,0.6158817620514396,wing,0.6158817620514396
"('predict', np.int64(70))",predict,color,B,relevant,0.391924757669098,wing,0.391924757669098
"('predict', np.int64(70))",predict,wing,T,irrelevant,0.16796775328675628,wing,0.16796775328675628
"('predict', np.int64(71))",predict,tail,C,irrelevant,0.0,tail,0.0
"('predict', np.int64(71))",predict,color,Y,relevant,0.0,tail,0.0
"('predict', np.int64(71))",predict,wing,N,relevant,-0.2581988897471611,tail,0.2581988897471611
"('predict', np.int64(72))",predict,tail,S,relevant,0.2581988897471611,wing,0.2581988897471611
"('predict', np.int64(72))",predict,color,B,relevant,0.7745966692414833,wing,0.7745966692414833
"('predict', np.int64(72))",predict,wing,T,irrelevant,0.2581988897471611,wing,0.2581988897471611
"('predict', np.int64(73))",predict,tail,C,relevant,0.9639815611103625,color,0.9639815611103625
"('predict', np.int64(73))",predict,color,B,irrelevant,-0.17011439313712282,color,0.17011439313712282
"('predict', np.int64(73))",predict,wing,T,relevant,0.17011439313712282,color,0.17011439313712282
"('predict', np.int64(74))",predict,tail,S,relevant,0.1072112534837795,wing,0.1072112534837795
"('predict', np.int64(74))",predict,color,B,relevant,0.1072112534837795,wing,0.1072112534837795
"('predict', np.int64(74))",predict,wing,T,irrelevant,0.5360562674188974,wing,0.5360562674188974
"('predict', np.int64(75))",predict,tail,C,irrelevant,-0.7526178090063815,tail,0.7526178090063815
"('predict', np.int64(75))",predict,color,Y,relevant,0.08362420100070907,tail,0.08362420100070907
"('predict', np.int64(75))",predict,wing,N,relevant,0.5853694070049634,tail,0.5853694070049634
"('predict', np.int64(76))",predict,tail,S,relevant,0.7986208584745021,wing,0.7986208584745021
"('predict', np.int64(76))",predict,color,B,relevant,-0.08873565094161137,wing,0.08873565094161137
"('predict', np.int64(76))",predict,wing,T,irrelevant,-0.08873565094161137,wing,0.08873565094161137
"('predict', np.int64(77))",predict,tail,C,relevant,-0.15249857033260467,color,0.15249857033260467
"('predict', np.int64(77))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(77))",predict,wing,T,relevant,0.914991421995628,color,0.914991421995628
"('predict', np.int64(78))",predict,tail,S,relevant,-0.48038446141526137,wing,0.48038446141526137
"('predict', np.int64(78))",predict,color,B,relevant,-0.16012815380508713,wing,0.16012815380508713
"('predict', np.int64(78))",predict,wing,T,irrelevant,-0.8006407690254356,wing,0.8006407690254356
"('predict', np.int64(79))",predict,tail,C,irrelevant,0.05986843400892496,tail,0.05986843400892496
"('predict', np.int64(79))",predict,color,Y,relevant,-0.1796053020267749,tail,0.1796053020267749
"('predict', np.int64(79))",predict,wing,N,relevant,0.7782896421160246,tail,0.7782896421160246
"('predict', np.int64(80))",predict,tail,S,relevant,0.20851441405707474,wing,0.20851441405707474
"('predict', np.int64(80))",predict,color,B,relevant,0.834057656228299,wing,0.834057656228299
"('predict', np.int64(80))",predict,wing,T,irrelevant,0.20851441405707474,wing,0.20851441405707474
"('predict', np.int64(81))",predict,tail,C,relevant,0.8017837257372731,color,0.8017837257372731
"('predict', np.int64(81))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(81))",predict,wing,T,relevant,0.5345224838248487,color,0.5345224838248487
"('predict', np.int64(82))",predict,tail,S,relevant,0.4160251471689218,wing,0.4160251471689218
"('predict', np.int64(82))",predict,color,B,relevant,0.4160251471689218,wing,0.4160251471689218
"('predict', np.int64(82))",predict,wing,N,irrelevant,0.554700196225229,wing,0.554700196225229
"('predict', np.int64(83))",predict,tail,C,irrelevant,0.4472135954999579,tail,0.4472135954999579
"('predict', np.int64(83))",predict,color,Y,relevant,0.6708203932499369,tail,0.6708203932499369
"('predict', np.int64(83))",predict,wing,N,relevant,0.4472135954999579,tail,0.4472135954999579
"('predict', np.int64(84))",predict,tail,S,relevant,-0.10050378152592118,wing,0.10050378152592118
"('predict', np.int64(84))",predict,color,B,relevant,0.8040302522073695,wing,0.8040302522073695
"('predict', np.int64(84))",predict,wing,T,irrelevant,0.20100756305184236,wing,0.20100756305184236
"('predict', np.int64(85))",predict,tail,C,relevant,-0.408248290463863,color,0.408248290463863
"('predict', np.int64(85))",predict,color,B,irrelevant,0.816496580927726,color,0.816496580927726
"('predict', np.int64(85))",predict,wing,T,relevant,0.0,color,0.0
"('predict', np.int64(86))",predict,tail,S,relevant,0.36961063547728634,wing,0.36961063547728634
"('predict', np.int64(86))",predict,color,B,relevant,0.8131433980500301,wing,0.8131433980500301
